"","id","gene","flag","first_pos","second_pos","length","quality","essentiel","init"
"7760","ECK3280-JW3255","yhdN",163,3432471,3432916,445,"50M","False","f"
"7762","ECK3279-JW3254","zntR",163,3432035,3432537,502,"50M","False","f"
"7764","ECK3278-JW3253","yhdL",163,3431761,3432056,295,"50M","False","f"
"7766","ECK3277-JW3252","mscL",163,3431336,3431823,487,"50M","False","r"
"7768","ECK3276-JW3251","trkA",163,3429830,3431283,1453,"50M","False","r"
"7770","ECK3275-JW3250","rsmB",163,3428519,3429885,1366,"50M","False","r"
"7772","ECK3274-JW3249","fmt",163,3427526,3428550,1024,"50M","False","r"
"7774","ECK3273-JW3248","def",163,3427002,3427588,586,"50M","False","r"
"7776","ECK3272-JW5708","smf",163,3425766,3426967,1201,"50M","False","f"
"7778","ECK3271-JW3245","smg",163,3425321,3425871,550,"50M","False","f"
"7780","ECK3270-JW5949","yrdD",163,3424750,3425132,382,"50M","False","f"
"7782","ECK3269-JW3243","yrdC",163,3424173,3424822,649,"50M","False","f"
"7784","ECK3268-JW3242","aroE",163,3423350,3424245,895,"50M","False","f"
"7786","ECK3267-JW3241","yrdB",163,3423096,3423430,334,"50M","False","f"
"7788","ECK3266-JW5710","yrdA",163,3422548,3423179,631,"50M","False","r"
"7789","ECK4003-JW3971","yjaA",99,4203165,4203525,360,"50M","False","f"
"7791","ECK4004-JW3972","yjaB",99,4203629,4204049,420,"50M","False","r"
"7793","ECK4005-JW3973","metA",99,4204211,4205117,906,"50M","False","f"
"7795","ECK4006-JW3974","aceB",99,4205409,4206987,1578,"50M","False","f"
"7797","ECK4007-JW3975","aceA",99,4207040,4208321,1281,"50M","False","f"
"7799","ECK4008-JW3976","aceK",99,4208527,4210240,1713,"50M","False","f"
"7801","ECK4009-JW3977","arpA",99,4210250,4212413,2163,"50M","False","r"
"7803","ECK4010-JW3978","iclR",99,4212753,4213554,801,"50M","False","r"
"7805","ECK4011-JW3979","metH",97,4213759,4217419,3660,"50M","False","f"
"7807","ECK4012-JW3980","yjbB",99,4217662,4219270,1608,"50M","False","f"
"7809","ECK4013-JW3981","pepE",99,4219402,4220068,666,"50M","False","r"
"7811","ECK4014-JW3982","yjbC",99,4220285,4221134,849,"50M","False","f"
"7813","ECK4015-JW3983","yjbD",99,4221308,4221557,249,"50M","False","r"
"7815","ECK4016-JW3984","lysC",99,4221833,4223159,1326,"50M","False","r"
"7817","ECK4017-JW3985","pgi",99,4223689,4225315,1626,"50M","False","f"
"7819","ECK4018-JW3986","yjbE",99,4225837,4226056,219,"50M","False","f"
"7821","ECK4019-JW5711","yjbF",99,4226193,4226808,615,"50M","False","f"
"7823","ECK4020-JW3988","yjbG",99,4226828,4227542,714,"50M","False","f"
"7825","ECK4021-JW3989","yjbH",99,4227565,4229638,2073,"50M","False","f"
"7827","ECK4022-JW3990","yjbA",99,4230256,4230643,387,"50M","False","f"
"7829","ECK4023-JW3991","xylE",99,4230728,4232180,1452,"50M","False","r"
"7831","ECK4024-JW3992","malG",99,4232575,4233442,867,"50M","False","r"
"7833","ECK4025-JW3993","malF",99,4233480,4235001,1521,"50M","False","r"
"7835","ECK4026-JW3994","malE",99,4235178,4236345,1167,"50M","False","r"
"7837","ECK4027-JW3995","malK",99,4236715,4237807,1092,"50M","False","f"
"7839","ECK4028-JW3996","lamB",99,4237902,4239219,1317,"50M","False","f"
"7841","ECK4029-JW3997","malM",99,4239485,4240382,897,"50M","False","f"
"7843","none-JW5712","none",99,4240634,4240805,171,"50M","False","f"
"7845","ECK4030-JW3998","yjbI",99,4240886,4242191,1305,"50M","False","f"
"7847","ECK4031-JW5713","ubiC",99,4242437,4242911,474,"50M","False","f"
"7849","ECK4032-JW4000","ubiA",99,4242947,4243796,849,"50M","False","f"
"7851","ECK4033-JW4001","plsB",99,4243992,4246392,2400,"50M","False","r"
"7853","ECK4034-JW4002","dgkA",99,4246568,4246913,345,"50M","False","f"
"7855","ECK4035-JW4003","lexA",99,4247046,4247631,585,"50M","False","f"
"7857","ECK4036-JW4004","dinF",99,4247673,4249029,1356,"50M","False","f"
"7859","ECK4037-JW4005","yjbJ",99,4249168,4249354,186,"50M","False","f"
"7861","ECK4038-JW5714","zur",99,4249437,4249929,492,"50M","False","r"
"7863","ECK4039-JW4007","yjbL",99,4250252,4250483,231,"50M","False","f"
"7865","ECK4040-JW4008","yjbM",99,4250530,4251214,684,"50M","False","f"
"7867","ECK4041-JW5950","yjbN",99,4251645,4252614,969,"50M","False","f"
"7869","ECK4042-JW5716","yjbO",99,4252771,4252990,219,"50M","False","f"
"7871","ECK4043-JW4011","qor",99,4253197,4254157,960,"50M","False","r"
"7873","ECK4044-JW4012","dnaB",99,4254245,4255637,1392,"50M","False","f"
"7875","ECK4045-JW4013","alr",99,4255713,4256769,1056,"50M","False","f"
"7877","ECK4046-JW4014","tyrB",99,4257045,4258215,1170,"50M","False","f"
"7879","none-JW5717","none",99,4258758,4258938,180,"50M","False","r"
"7881","ECK4047-JW4015","aphA",99,4259345,4260035,690,"50M","False","f"
"7883","none-JW4016","none",99,4259804,4260008,204,"50M","False","r"
"7885","ECK4048-JW4017","yjbQ",99,4260169,4260562,393,"50M","False","f"
"7887","ECK4049-JW4018","yjbR",99,4260589,4260922,333,"50M","False","f"
"7889","ECK4050-JW4019","uvrA",99,4260998,4263797,2799,"50M","False","r"
"7891","ECK4051-JW4020","ssb",99,4264056,4264569,513,"50M","False","f"
"7893","ECK4052-JW5718","yjcB",99,4264709,4264967,258,"50M","False","r"
"7895","ECK4053-JW4022","yjcC",99,4265402,4266965,1563,"50M","False","f"
"7897","ECK4054-JW4023","soxS",99,4267009,4267309,300,"50M","False","r"
"7899","ECK4055-JW4024","soxR",99,4267400,4267841,441,"50M","False","f"
"7901","ECK4057-JW4025","yjcD",99,4268410,4269736,1326,"50M","False","f"
"7903","ECK4058-JW4026","yjcE",99,4269911,4271537,1626,"50M","False","f"
"7905","ECK4059-JW4027","yjcF",99,4271732,4273001,1269,"50M","False","r"
"7907","ECK4060-JW4028","actP",99,4273202,4274828,1626,"50M","False","r"
"7909","ECK4061-JW4029","yjcH",99,4274848,4275139,291,"50M","False","r"
"7911","ECK4062-JW4030","acs",99,4275362,4277297,1935,"50M","False","r"
"7913","none-JW5719","none",99,4277413,4277575,162,"50M","False","f"
"7915","ECK4063-JW4031","nrfA",99,4277695,4279108,1413,"50M","False","f"
"7917","ECK4064-JW4032","nrfB",99,4279176,4279719,543,"50M","False","f"
"7919","ECK4065-JW4033","nrfC",99,4279739,4280387,648,"50M","False","f"
"7921","ECK4066-JW4034","nrfD",99,4280407,4281340,933,"50M","False","f"
"7923","ECK4067-JW4035","nrfE",99,4281443,4283078,1635,"50M","False","f"
"7925","ECK4068-JW4036","nrfF",99,4283094,4283454,360,"50M","False","f"
"7927","ECK4069-JW4037","nrfG",99,4283474,4284047,573,"50M","False","f"
"7929","ECK4070-JW4038","gltP",99,4284412,4285702,1290,"50M","False","f"
"7931","ECK4071-JW4039","yjcO",99,4286274,4286940,666,"50M","False","r"
"7933","ECK4072-JW4040","fdhF",99,4287057,4289181,2124,"50M","False","r"
"7935","ECK4073-JW4041","yjcP",99,4289402,4290845,1443,"50M","False","r"
"7937","ECK4074-JW4042","yjcQ",99,4290865,4292893,2028,"50M","False","r"
"7939","ECK4075-JW4043","yjcR",99,4292916,4293924,1008,"50M","False","r"
"7941","none-JW5720","none",99,4293966,4294218,252,"50M","False","r"
"7943","ECK4076-JW5721","yjcS",99,4294450,4296412,1962,"50M","False","r"
"7947","ECK4078-JW4046","alsE",99,4297621,4298293,672,"50M","False","r"
"7949","ECK4079-JW4047","alsC",99,4298327,4299284,957,"50M","False","r"
"7951","ECK4080-JW4048","alsA",99,4299286,4300795,1509,"50M","False","r"
"7953","ECK4081-JW4049","alsB",99,4300945,4301857,912,"50M","False","r"
"7955","ECK4082-JW4050","rpiR",99,4301939,4302806,867,"50M","False","r"
"7957","ECK4083-JW4051","rpiB",99,4303170,4303596,426,"50M","False","f"
"7959","none-JW5725","none",99,4303648,4303774,126,"50M","False","r"
"7961","none-JW5726","none",99,4303730,4304033,303,"50M","False","r"
"7963","ECK4085-JW4053","phnP",99,4304182,4304917,735,"50M","False","r"
"7965","ECK4086-JW4054","phnO",99,4304942,4305353,411,"50M","False","r"
"7967","ECK4087-JW4055","phnN",99,4305363,4305897,534,"50M","False","r"
"7969","ECK4088-JW4056","phnM",99,4305920,4307033,1113,"50M","False","r"
"7971","ECK4089-JW4057","phnL",99,4307053,4307710,657,"50M","False","r"
"7973","ECK4090-JW5727","phnK",99,4307844,4308579,735,"50M","False","r"
"7975","ECK4091-JW4059","phnJ",99,4308599,4309421,822,"50M","False","r"
"7977","ECK4092-JW4060","phnI",99,4309437,4310478,1041,"50M","False","r"
"7979","ECK4093-JW4061","phnH",99,4310501,4311062,561,"50M","False","r"
"7981","ECK4094-JW4062","phnG",99,4311082,4311511,429,"50M","False","r"
"7983","ECK4095-JW4063","phnF",99,4311535,4312237,702,"50M","False","r"
"7985","ECK4096-JW4064","phnE",99,4312281,4312626,345,"50M","False","r"
"7987","ECK4097-JW4065","phnE",99,4312499,4313096,597,"50M","False","r"
"7989","ECK4098-JW4066","phnD",99,4313174,4314167,993,"50M","False","r"
"7991","ECK4099-JW4067","phnC",99,4314215,4314980,765,"50M","False","r"
"7993","ECK4100-JW4068","phnB",99,4315136,4315556,420,"50M","False","r"
"7995","ECK4101-JW4069","phnA",99,4316237,4316549,312,"50M","False","r"
"7997","none-JW5728","none",99,4316553,4316715,162,"50M","False","f"
"7999","ECK4102-JW4070","yjdA",99,4316955,4319160,2205,"50M","False","f"
"8001","ECK4103-JW5729","yjcZ",99,4319180,4320035,855,"50M","False","f"
"8003","ECK4104-JW4072","proP",99,4320322,4321801,1479,"50M","False","f"
"8005","ECK4105-JW4073","basS",99,4322019,4323087,1068,"50M","False","r"
"8007","ECK4106-JW4074","basR",99,4323120,4323765,645,"50M","False","r"
"8009","ECK4107-JW5730","eptA",99,4323785,4325405,1620,"50M","False","r"
"8011","ECK4108-JW4076","adiC",99,4325532,4326846,1314,"50M","False","r"
"8013","ECK4109-JW4077","adiY",99,4327006,4327744,738,"50M","False","r"
"8015","ECK4110-JW5731","adiA",99,4328092,4330339,2247,"50M","False","r"
"8017","ECK4111-JW4079","melR",99,4330558,4331443,885,"50M","False","r"
"8019","ECK4112-JW4080","melA",99,4331731,4333063,1332,"50M","False","f"
"8021","ECK4113-JW4081","melB",99,4333201,4334587,1386,"50M","False","f"
"8023","ECK4114-JW4082","yjdF",99,4334767,4335373,606,"50M","False","r"
"8025","ECK4115-JW4083","fumB",99,4335518,4337141,1623,"50M","False","r"
"8027","ECK4116-JW4084","dcuB",99,4337242,4338559,1317,"50M","False","r"
"8029","ECK4117-JW4085","dcuR",99,4339153,4339849,696,"50M","False","r"
"8031","ECK4118-JW4086","dcuS",99,4339869,4341477,1608,"50M","False","r"
"8033","ECK4119-JW4087","yjdI",99,4341663,4341870,207,"50M","False","f"
"8035","ECK4120-JW4088","yjdJ",99,4341905,4342154,249,"50M","False","f"
"8037","ECK4121-JW4089","yjdK",99,4342404,4342677,273,"50M","False","f"
"8039","ECK4122-JW5732","yjdO",99,4342728,4342878,150,"50M","False","f"
"8041","ECK4123-JW4090","lysU",99,4343038,4344532,1494,"50M","False","r"
"8043","ECK4124-JW4091","yjdL",99,4344792,4346226,1434,"50M","False","r"
"8045","ECK4125-JW4092","cadA",99,4346308,4348432,2124,"50M","False","r"
"8047","ECK4126-JW4093","cadB",99,4348535,4349846,1311,"50M","False","r"
"8049","ECK4127-JW4094","cadC",99,4350234,4351749,1515,"50M","False","r"
"8051","ECK4129-JW5733","yjdC",99,4352571,4353123,552,"50M","False","r"
"8053","ECK4130-JW5734","dipZ",99,4353183,4354857,1674,"50M","False","r"
"8055","ECK4131-JW4097","cutA",99,4354856,4355171,315,"50M","False","r"
"8057","ECK4132-JW5735","dcuA",99,4355310,4356402,1092,"50M","False","r"
"8059","ECK4133-JW4099","aspA",99,4356729,4358142,1413,"50M","False","r"
"8061","ECK4134-JW4100","fxsA",99,4358484,4358937,453,"50M","False","f"
"8063","ECK4135-JW4101","yjeH",99,4358994,4360227,1233,"50M","False","r"
"8065","ECK4136-JW4102","groS",99,4360508,4360778,270,"50M","False","f"
"8067","ECK4137-JW4103","groL",99,4360845,4362468,1623,"50M","False","f"
"8069","ECK4138-JW5736","yjeI",99,4362629,4362959,330,"50M","False","f"
"8071","ECK4139-JW4105","yjeJ",99,4363203,4364049,846,"50M","False","r"
"8073","ECK4140-JW4106","yjeK",99,4364467,4365472,1005,"50M","False","r"
"8075","ECK4141-JW4107","efp",99,4365519,4366062,543,"50M","False","f"
"8077","ECK4142-JW5737","ecnA",99,4366137,4366239,102,"50M","False","f"
"8079","ECK4143-JW4108","ecnB",99,4366373,4366496,123,"50M","False","f"
"8081","ECK4144-JW5738","sugE",99,4366695,4366989,294,"50M","False","f"
"8083","ECK4145-JW4110","blc",99,4367027,4367537,510,"50M","False","r"
"8085","ECK4146-JW4111","ampC",99,4367649,4368759,1110,"50M","False","r"
"8087","ECK4147-JW4112","frdD",99,4368845,4369181,336,"50M","False","r"
"8089","ECK4148-JW4113","frdC",99,4369215,4369587,372,"50M","False","r"
"8091","ECK4149-JW4114","frdB",99,4369621,4370332,711,"50M","False","r"
"8093","ECK4150-JW4115","frdA",99,4370348,4372133,1785,"50M","False","r"
"8095","ECK4151-JW4116","poxA",99,4372463,4373417,954,"50M","False","f"
"8097","ECK4152-JW5739","yjeM",99,4373659,4375138,1479,"50M","False","f"
"8099","ECK4153-JW4118","yjeN",99,4375213,4375504,291,"50M","False","f"
"8101","ECK4154-JW4119","yjeO",99,4375524,4375815,291,"50M","False","f"
"8103","ECK4155-JW4120","yjeP",99,4375885,4379185,3300,"50M","False","r"
"8105","ECK4156-JW4121","psd",99,4379230,4380175,945,"50M","False","r"
"8107","ECK4157-JW4122","rsgA",99,4380295,4381324,1029,"50M","False","r"
"8109","ECK4158-JW5740","orn",99,4381424,4381946,522,"50M","False","f"
"8111","ECK4162-JW4124","yjeS",99,4382766,4383882,1116,"50M","False","r"
"8113","ECK4163-JW4125","yjeF",99,4383886,4385383,1497,"50M","False","f"
"8115","ECK4164-JW4126","yjeE",99,4385405,4385843,438,"50M","False","f"
"8117","ECK4165-JW4127","amiB",99,4385885,4387199,1314,"50M","False","f"
"8119","ECK4166-JW4128","mutL",99,4387232,4389056,1824,"50M","False","f"
"8121","ECK4167-JW4129","miaA",99,4389072,4389999,927,"50M","False","f"
"8123","ECK4168-JW4130","hfq",99,4390108,4390393,285,"50M","False","f"
"8125","ECK4169-JW4131","hflX",99,4390492,4391749,1257,"50M","False","f"
"8127","ECK4170-JW4132","hflK",99,4391858,4393094,1236,"50M","False","f"
"8129","ECK4171-JW4133","hflC",99,4393120,4394101,981,"50M","False","f"
"8131","ECK4172-JW4134","yjeT",99,4394206,4394380,174,"50M","False","f"
"8133","ECK4173-JW4135","purA",99,4394507,4395782,1275,"50M","False","f"
"8135","ECK4174-JW4136","yjeB",99,4396010,4396412,402,"50M","False","f"
"8137","ECK4175-JW5741","rnr",99,4396474,4398892,2418,"50M","False","f"
"8139","ECK4176-JW4138","rlmB",99,4399095,4399803,708,"50M","False","f"
"8141","ECK4177-JW4139","yjfI",99,4399953,4400331,378,"50M","False","f"
"8143","ECK4178-JW4140","yjfJ",99,4400373,4401048,675,"50M","False","f"
"8145","ECK4179-JW4141","yjfK",99,4401122,4401758,636,"50M","False","f"
"8147","ECK4180-JW4142","yjfL",99,4401799,4402174,375,"50M","False","f"
"8149","ECK4181-JW4143","yjfM",99,4402207,4402822,615,"50M","False","f"
"8151","ECK4182-JW4144","yjfC",99,4402848,4403988,1140,"50M","False","f"
"8153","ECK4183-JW5867","aidB",99,4404080,4405697,1617,"50M","False","f"
"8155","ECK4184-JW5742","yjfN",99,4405855,4406107,252,"50M","False","r"
"8157","ECK4185-JW5743","yjfO",99,4406279,4406585,306,"50M","False","r"
"8159","ECK4186-JW4148","yjfP",99,4406772,4407498,726,"50M","False","f"
"8161","ECK4187-JW4149","ulaR",99,4407536,4408268,732,"50M","False","r"
"8163","ECK4188-JW5868","ulaG",99,4408399,4409446,1047,"50M","False","r"
"8165","ECK4189-JW5744","ulaA",99,4409800,4411174,1374,"50M","False","f"
"8167","ECK4190-JW4152","ulaB",99,4411213,4411495,282,"50M","False","f"
"8169","ECK4191-JW4153","ulaC",99,4411528,4411969,441,"50M","False","f"
"8171","ECK4192-JW4154","ulaD",99,4412006,4412633,627,"50M","False","f"
"8173","ECK4193-JW4155","ulaE",99,4412666,4413497,831,"50M","False","f"
"8175","ECK4194-JW4156","ulaF",99,4413520,4414183,663,"50M","False","f"
"8177","ECK4195-JW4157","yjfY",99,4414354,4414606,252,"50M","False","r"
"8179","ECK4196-JW4158","rpsF",99,4414938,4415310,372,"50M","False","f"
"8181","ECK4197-JW4159","priB",99,4415340,4415631,291,"50M","False","f"
"8183","ECK4198-JW4160","rpsR",99,4415659,4415863,204,"50M","False","f"
"8185","ECK4199-JW4161","rplI",99,4415928,4416354,426,"50M","False","f"
"8187","ECK4200-JW4162","yjfZ",99,4416466,4417237,771,"50M","False","r"
"8189","ECK4201-JW4163","ytfA",99,4417589,4417892,303,"50M","False","f"
"8191","ECK4202-JW5745","ytfB",99,4417917,4418532,615,"50M","False","r"
"8193","ECK4203-JW5746","fklB",99,4418755,4419352,597,"50M","False","f"
"8195","ECK4204-JW4166","cycA",99,4419684,4421073,1389,"50M","False","f"
"8197","ECK4205-JW4167","ytfE",99,4421159,4421798,639,"50M","False","r"
"8199","ECK4206-JW4168","ytfF",99,4421929,4422880,951,"50M","False","r"
"8201","ECK4207-JW4169","ytfG",99,4423002,4423839,837,"50M","False","r"
"8203","ECK4208-JW5747","ytfH",99,4423933,4424290,357,"50M","False","f"
"8205","ECK4209-JW4171","cpdB",99,4424460,4426380,1920,"50M","False","r"
"8207","ECK4210-JW4172","cysQ",99,4426575,4427292,717,"50M","False","f"
"8209","ECK4211-JW5748","ytfI",99,4427527,4428442,915,"50M","False","f"
"8211","ECK4212-JW4175","ytfJ",99,4428546,4429077,531,"50M","False","r"
"8213","ECK4213-JW5749","ytfK",99,4429407,4429590,183,"50M","False","f"
"8215","ECK4214-JW4177","ytfL",99,4429710,4431030,1320,"50M","False","r"
"8217","ECK4215-JW4178","msrA",99,4431376,4431991,615,"50M","False","r"
"8219","ECK4216-JW4179","ytfM",99,4432202,4433912,1710,"50M","False","f"
"8221","ECK4217-JW4180","ytfN",97,4433932,4437688,3756,"50M","False","f"
"8223","ECK4218-JW4181","ytfP",99,4437714,4438032,318,"50M","False","f"
"8225","ECK4219-JW4182","yzfA",99,4437814,4438060,246,"50M","False","r"
"8227","ECK4220-JW5750","chpS",99,4438267,4438495,228,"50M","False","f"
"8229","ECK4221-JW4184","chpB",99,4438512,4438839,327,"50M","False","f"
"8231","ECK4222-JW4185","ppa",99,4438960,4439467,507,"50M","False","r"
"8233","none-JW5751","none",99,4439502,4439604,102,"50M","False","r"
"8235","ECK4223-JW4186","ytfQ",99,4439782,4440715,933,"50M","False","f"
"8237","ECK4224-JW5752","ytfR",99,4440878,4442357,1479,"50M","False","f"
"8239","ECK4225-JW5753","ytfT",99,4442394,4443393,999,"50M","False","f"
"8241","ECK4226-JW5754","yjfF",99,4443403,4444375,972,"50M","False","f"
"8243","ECK4227-JW4191","fbp",99,4444449,4445424,975,"50M","False","r"
"8245","ECK4228-JW4192","mpl",99,4445605,4446955,1350,"50M","False","f"
"8247","ECK4229-JW4193","yjgA",99,4447152,4447680,528,"50M","False","r"
"8249","ECK4230-JW4194","pmbA",99,4447779,4449108,1329,"50M","False","f"
"8251","ECK4231-JW4195","cybC",99,4449373,4449652,279,"50M","False","f"
"8253","ECK4232-JW4196","nrdG",99,4449738,4450179,441,"50M","False","r"
"8255","ECK4233-JW4197","nrdD",99,4450360,4452475,2115,"50M","False","r"
"8257","ECK4234-JW4198","treC",99,4452892,4454524,1632,"50M","False","r"
"8259","ECK4235-JW4199","treB",99,4454597,4455995,1398,"50M","False","r"
"8261","ECK4236-JW4200","treR",99,4456137,4457061,924,"50M","False","r"
"8263","ECK4237-JW4201","mgtA",99,4457445,4460118,2673,"50M","False","f"
"8265","ECK4238-JW5755","yjgF",99,4460365,4460728,363,"50M","False","r"
"8267","ECK4239-JW4203","pyrI",99,4460824,4461262,438,"50M","False","r"
"8269","ECK4240-JW4204","pyrB",99,4461298,4462210,912,"50M","False","r"
"8271","ECK4241-JW4205","pyrL",99,4462237,4462348,111,"50M","False","r"
"8273","ECK4242-JW4206","yjgH",99,4462652,4463024,372,"50M","False","r"
"8275","ECK4243-JW4207","yjgI",99,4463178,4463868,690,"50M","False","r"
"8277","ECK4244-JW4208","yjgJ",99,4463944,4464514,570,"50M","False","f"
"8279","ECK4245-JW5756","yjgK",99,4464682,4465111,429,"50M","False","f"
"8281","ECK4246-JW5757","yjgL",99,4465257,4467048,1791,"50M","False","f"
"8283","ECK4247-JW4211","argI",99,4467173,4468126,953,"28S22M","False","r"
"8285","ECK4248-JW4212","yjgD",99,4468293,4468686,393,"50M","False","f"
"8287","ECK4249-JW5758","yjgM",99,4468872,4469352,480,"50M","False","r"
"8289","ECK4250-JW5759","yjgN",99,4469550,4470723,1173,"50M","False","f"
"8291","ECK4251-JW4215","valS",99,4470821,4473652,2831,"6M1I43M","False","r"
"8293","ECK4252-JW4216","holC",99,4473675,4474095,420,"50M","False","r"
"8295","ECK4253-JW4217","pepA",99,4474278,4475766,1488,"50M","False","r"
"8297","ECK4254-JW4218","yjgP",99,4476038,4477115,1077,"50M","False","f"
"8299","ECK4255-JW5760","yjgQ",99,4477138,4478197,1059,"50M","False","f"
"8301","ECK4256-JW4220","yjgR",99,4478399,4479878,1479,"50M","False","r"
"8303","ECK4257-JW4221","idnR",99,4479979,4480954,975,"50M","False","r"
"8305","ECK4258-JW4222","idnT",99,4481044,4482340,1296,"50M","False","r"
"8307","ECK4259-JW4223","idnO",99,4482425,4483166,741,"50M","False","r"
"8309","ECK4260-JW4224","idnD",99,4483213,4484221,1008,"50M","False","r"
"8311","ECK4261-JW4225","idnK",99,4484443,4484983,540,"50M","False","f"
